"ProductId","Name","SKU","Status","QCStatus","Visible"
"3af8ef8f-46a7-4f0c-8cef-aa5bd62b6f05","Special Ritar 100ah Solar Battery Non Maintenance  Dry Cell",,,,"True"
"6dd4ddba-5984-4bdf-88e9-f7c4f30d75f8","100ah Solar Battery Non Maintenance  Dry Cell",,,,"True"
"88b48565-74eb-4041-9680-7c5df12105c2","100ah Solar Battery Non Maintenance  Dry Cell",,,,"True"
"154cbc1f-10f4-40ed-b561-4ff68f47b96b","80ah Solar Battery Non Maintenance  Dry Cell",,,,"True"
"afb56edf-abc0-48d5-995c-e3e2c8e53a4b","80ah Solar Battery No Maintenance  Dry Cell deep cycle",,,,"True"
"c8755ab4-69ad-4f0f-a48e-4e9af37a6f48","80ah Solar Battery No Maintenance  Dry Cell",,,,"True"
"89b29188-9493-4cc1-8301-94cd9039c6b8","80ah Solar Battery No Maintenance  Dry Cell + Free Digital 10AH Solar Charger Controller",,,,"True"
"1dbbf83b-f4c5-4140-93f2-f3bcd93f6a45","80ah Solar Battery No Maintenance  Dry Cell + Free Digital 20AH Solar Charger Controller",,,,"True"
"68e2b481-9706-4d72-ae33-2dda0a00f901","80ah Solar Battery No Maintenance  Dry Cell + Free Digital 30AH Solar Charger Controller",,,,"True"
"a247cb5e-6459-43ab-a74e-c8817dabf518","80ah Solar Battery No Maintenance  Dry Cell + Free Digital 10AH Solar Charger Controller",,,,"True"
"965400f5-c253-4a4c-9d7c-dd2a13e5c29c","80ah Solar Battery No Maintenance  Dry Cell + Free Digital 20AH Solar Charger Controller",,,,"True"
"1328585d-96ad-440f-8465-d6bb85a02df8","80ah Solar Battery No Maintenance  Dry Cell + Free Digital 30AH Solar Charger Controller",,,,"True"
"c8226deb-7491-4d1d-a595-aa6ddb4b18f5","80ah Solar Battery No Maintenance  Dry Cell + Free 150VA Solar Inverter",,,,"True"
"fc82d1d1-961b-4484-ac0a-4458c591cf0e","80ah Solar Battery No Maintenance  Dry Cell",,,,"True"
"ba46393f-50cd-484b-8311-051c77ea9570","80ah Solar Battery No Maintenance  Dry Cell + Free Solar Controller",,,,"True"
"826a63f5-4e0a-4003-8856-d01eb5a54da8","80ah Solar Battery No Maintenance  Dry Cell + Free Solar Controller + 5 DC Bulbs",,,,"True"
"1c73b799-0250-48da-b5e2-ec23a96d9140","80ah Solar Battery No Maintenance  Dry Cell + Free 10AH Solar Controller + 5 DC Bulbs",,,,"True"
"1a363146-c096-4ce2-bb50-59a36cc4008b","80ah Solar Battery No Maintenance  Dry Cell + Free 20AH Solar Controller + 5 DC Bulbs",,,,"True"
"b43dbc99-1f58-495b-8829-280d347eeb6e","80ah Solar Battery No Maintenance  Dry Cell + Free 30AH Solar Controller + 5 DC Bulbs",,,,"True"
"27ac87ec-86a5-42c1-b3a9-10023e81584c","80ah Solar Battery No Maintenance  Dry Cell + Free DC To AC 300W Inverter + Free Solar Charge Controller",,,,"True"
"0229c0e7-673e-4503-8466-b7a64c00d7d4","80ah Solar Battery No Maintenance  Dry Cell + Free DC To AC 300W Inverter + 2DC Bulbs",,,,"True"
"559e9e50-5588-4eb0-9fe4-ab9a35f07723","80ah Solar Battery No Maintenance  Dry Cell + Free Controller",,,,"True"
"0ec7ccf7-ed6d-4bad-8e3a-7b66738a6188","70ah Solar Battery No Maintenance  Dry Cell ",,,,"True"
"7994eaf9-3989-48cf-aa80-99072a3c3015","70ah Solar Battery No Maintenance  Dry Cell + Free Solar Inverter + Free Solar Controller",,,,"True"
"4651f526-6f25-4465-a986-6ff3144dc7d0","70ah Solar Battery No Maintenance  Dry Cell + Free Solar Inverter + Free Solar Controller",,,,"True"
"7de8d1db-3a13-493f-a031-57957c54aeed","70ah Solar Battery No Maintenance  Dry Cell ",,,,"True"
"a84bad9e-39da-485c-8e9f-f04e25ff0597","70ah Solar Battery No Maintenance  Dry Cell",,,,"True"
"dda6ca3b-b1f8-4f09-8976-f9ad768c02ad","70ah Solar Battery No Maintenance  Dry Cell + Free Solar Inverter + Free Solar Controller",,,,"True"
"b79b4221-c626-4796-8c8b-ba08c19ab8a5","70ah Solar Battery No Maintenance  Dry Cell + Free 300W Solar Inverter + Free 10AH Solar Controller",,,,"True"
"085fe225-950a-426d-8ff5-81d05d3ddc27","70ah Solar Battery No Maintenance  Dry Cell + Free 600W Solar Inverter + Free 20AH Solar Controller",,,,"True"
"a08c4165-35bc-4824-8a09-62e1d9742f3b","70ah Solar Battery No Maintenance  Dry Cell + Free 1000W Solar Inverter + Free 30AH Solar Controller",,,,"True"
"fb7617ad-5a79-41af-96b4-faa04ce6153a","70ah Solar Battery No Maintenance  Dry Cell ",,,,"True"
"50c36b7b-5015-437e-a4e8-bf764e9732b8","50ah Solar Battery No Maintenance  Dry Cell",,,,"True"
"e73aace7-7462-4c0d-bbfe-b4ca65bc48da","50ah Solar Battery No Maintenance  Dry Cell",,,,"True"
"c8f13b3a-5267-4271-abf3-3e092e34f76e","50ah Solar Battery No Maintenance  Dry Cell",,,,"True"
